geoid,var,value
04009,area_km2,12017.975515101563
04009,road_density_km_per_km2,0.024459873083658414
04009,total_road_km,293.9581558218986
04011,area_km2,4788.141638355438
04011,road_density_km_per_km2,0.07625030748920443
04011,total_road_km,365.09727222646524
04012,area_km2,11682.975350587318
04012,road_density_km_per_km2,0.034716496071850365
04012,total_road_km,405.59196786618924
04013,area_km2,23893.138629689813
04013,road_density_km_per_km2,0.06845922504257561
04013,total_road_km,1635.7057544233915
04015,area_km2,34863.57755381998
04015,road_density_km_per_km2,0.02640966589698945
04015,total_road_km,920.7354351701664
04017,area_km2,25795.037365746753
04017,road_density_km_per_km2,0.06077370337329628
04017,total_road_km,1567.659949368987
04019,area_km2,23802.344778713767
04019,road_density_km_per_km2,0.03998612812115099
04019,total_road_km,951.7636079054579
04021,area_km2,13920.382599921426
04021,road_density_km_per_km2,0.07103239563537296
04021,total_road_km,988.7981242333805
04023,area_km2,3204.8921051668444
04023,road_density_km_per_km2,0.06938173008322869
04023,total_road_km,222.3609589865566
04025,area_km2,21049.860165354406
04025,road_density_km_per_km2,0.04589965415169621
04025,total_road_km,966.181301531334
04027,area_km2,14297.643805077565
04027,road_density_km_per_km2,0.022413087272213878
04027,total_road_km,320.45433839023156
05001,area_km2,2689.9913475078333
05001,road_density_km_per_km2,0.16805815629335968
05001,total_road_km,452.07498630725667
05003,area_km2,2435.8378538075513
05003,road_density_km_per_km2,0.1521450589163142
05003,total_road_km,370.6006937781382
05005,area_km2,1519.822472217381
05005,road_density_km_per_km2,0.2411093977139253
05005,total_road_km,366.4434809084217
05007,area_km2,2290.1424418268407
05007,road_density_km_per_km2,0.28198574780082364
05007,total_road_km,645.787529028946
05009,area_km2,1559.3501846017323
05009,road_density_km_per_km2,0.18825548750608317
05009,total_road_km,293.5562291948999
05011,area_km2,1690.894164849438
05011,road_density_km_per_km2,0.13033615424657333
05011,total_road_km,220.38464268444713
05013,area_km2,1637.8926203669926
05013,road_density_km_per_km2,0.1666889588432404
05013,total_road_km,273.0186155860008
05015,area_km2,1653.2542015610472
05015,road_density_km_per_km2,0.21916874700172365
05015,total_road_km,362.3416518314698
05017,area_km2,1790.4883536196178
05017,road_density_km_per_km2,0.19299288198359363
05017,total_road_km,345.55150752310976
05019,area_km2,2287.2208042872608
05019,road_density_km_per_km2,0.17992102903792512
05019,total_road_km,411.5191207443147
05021,area_km2,1661.2863153370151
05021,road_density_km_per_km2,0.18792813515877618
05021,total_road_km,312.2024392060799
05023,area_km2,1533.7416224811395
05023,road_density_km_per_km2,0.22001580280040237
05023,total_road_km,337.4473943585796
05025,area_km2,1550.9632474653076
05025,road_density_km_per_km2,0.1978889367665453
05025,total_road_km,306.918468004898
05027,area_km2,1986.4201583950967
05027,road_density_km_per_km2,0.17234174967720936
05027,total_road_km,342.3431256918903
05029,area_km2,1466.9543727872513
05029,road_density_km_per_km2,0.26970688377311985
05029,total_road_km,395.6476925218011
05031,area_km2,1845.5943002406402
05031,road_density_km_per_km2,0.2490929384096951
05031,total_road_km,459.7245073591261
05033,area_km2,1568.5716575818997
05033,road_density_km_per_km2,0.22777896555050994
05033,total_road_km,357.2876295558538
05035,area_km2,1668.6878173592556
05035,road_density_km_per_km2,0.25747201927164326
05035,total_road_km,429.6404218694786
05037,area_km2,1611.1206815178577
05037,road_density_km_per_km2,0.24202453063032808
05037,total_road_km,389.9307267331738
05039,area_km2,1729.6185970294086
05039,road_density_km_per_km2,0.1876877775283126
05039,total_road_km,324.6282704480878
05041,area_km2,2103.946967014115
05041,road_density_km_per_km2,0.12670613734873912
05041,total_road_km,266.5829933769536
05043,area_km2,2164.951314828559
05043,road_density_km_per_km2,0.17053143038256702
05043,total_road_km,369.1922444263334
05045,area_km2,1719.863491399553
05045,road_density_km_per_km2,0.2585637365982223
05045,total_road_km,444.6943307751329
05047,area_km2,1606.2247745544394
05047,road_density_km_per_km2,0.23983409665828498
05047,total_road_km,385.2274678354214
05049,area_km2,1606.844477115578
05049,road_density_km_per_km2,0.16133100918739454
05049,total_road_km,259.2338411002475
05051,area_km2,1901.893321567438
05051,road_density_km_per_km2,0.20890912587199695
05051,total_road_km,397.3228713104423
05053,area_km2,1639.478969884499
05053,road_density_km_per_km2,0.19513033643941852
05053,total_road_km,319.9120829789136
05055,area_km2,1500.6485678353538
05055,road_density_km_per_km2,0.24111498197235492
05055,total_road_km,361.82885238046157
05057,area_km2,1919.2754298510483
05057,road_density_km_per_km2,0.24065758858455255
05057,total_road_km,461.88819677753384
05059,area_km2,1611.6877596563777
05059,road_density_km_per_km2,0.24072179976436542
05059,total_road_km,387.96837816268123
05061,area_km2,1542.9523122392518
05061,road_density_km_per_km2,0.20374318994510393
05061,total_road_km,314.3660260287992
05063,area_km2,1998.3541235896803
05063,road_density_km_per_km2,0.2089435109441168
05063,total_road_km,417.54312669248134
05065,area_km2,1512.3382727423364
05065,road_density_km_per_km2,0.16732384987526325
05065,total_road_km,253.0502621089536
05067,area_km2,1661.3328133663344
05067,road_density_km_per_km2,0.28078892085512336
05067,total_road_km,466.4838478463391
05069,area_km2,2372.957956963253
05069,road_density_km_per_km2,0.20936845976056262
05069,total_road_km,496.8225525259677
05071,area_km2,1771.7853545642686
05071,road_density_km_per_km2,0.20635832042975075
05071,total_road_km,365.6226499299129
05073,area_km2,1414.4203156135932
05073,road_density_km_per_km2,0.16843591766775123
05073,total_road_km,238.2391838282859
05075,area_km2,1533.964729272523
05075,road_density_km_per_km2,0.24523712727949384
05075,total_road_km,376.18510355486006
05077,area_km2,1612.01703738967
05077,road_density_km_per_km2,0.19103898545429351
05077,total_road_km,307.9580993579585
05079,area_km2,1475.5470239352826
05079,road_density_km_per_km2,0.20882263205208543
05079,total_road_km,308.1276132547872
05081,area_km2,1459.0781307123475
05081,road_density_km_per_km2,0.19022327448722595
05081,total_road_km,277.5506197568034
05083,area_km2,1890.3012601091339
05083,road_density_km_per_km2,0.1867927038952094
05083,total_road_km,353.09448355230666
05085,area_km2,2080.614531414576
05085,road_density_km_per_km2,0.27332565394070785
05085,total_road_km,568.6853273974284
05087,area_km2,2167.481079202172
05087,road_density_km_per_km2,0.1710278590407261
05087,total_road_km,370.69964848723
05089,area_km2,1657.6441357563738
05089,road_density_km_per_km2,0.15317425854772737
05089,total_road_km,253.90841143047086
05091,area_km2,1653.4185099778374
05091,road_density_km_per_km2,0.24909027639141867
05091,total_road_km,411.85047364106714
05093,area_km2,2407.7777525201063
05093,road_density_km_per_km2,0.29626391317601664
05093,total_road_km,713.3376590197612
05095,area_km2,1609.0919642281679
05095,road_density_km_per_km2,0.26155747415978087
05095,total_road_km,420.8700298543201
05097,area_km2,2074.443322357356
05097,road_density_km_per_km2,0.15891918354779688
05097,total_road_km,329.6688391052102
05099,area_km2,1607.3206171786348
05099,road_density_km_per_km2,0.24982549255576034
05099,total_road_km,401.54966488168117
05101,area_km2,2132.497234772011
05101,road_density_km_per_km2,0.15067235969550818
05101,total_road_km,321.308390407245
05103,area_km2,1916.2735270084518
05103,road_density_km_per_km2,0.2003282943989932
05103,total_road_km,383.88380726754616
05105,area_km2,1452.7318576138584
05105,road_density_km_per_km2,0.21672626933351952
05105,total_road_km,314.8451558426052
05107,area_km2,1884.6276240522457
05107,road_density_km_per_km2,0.1900805956446505
05107,total_road_km,358.23114134821327
05109,area_km2,1589.8982780408692
05109,road_density_km_per_km2,0.18412145962819518
05109,total_road_km,292.7343916132389
05111,area_km2,1978.3008950581043
05111,road_density_km_per_km2,0.264825269169694
05111,total_road_km,523.9040670324091
05113,area_km2,2231.585242654111
05113,road_density_km_per_km2,0.18049313357617058
05113,total_road_km,402.7858132889795
05115,area_km2,2151.299601973774
05115,road_density_km_per_km2,0.23634476685551253
05115,total_road_km,508.4484028648485
05117,area_km2,1749.609291032675
05117,road_density_km_per_km2,0.22673319100916114
05117,total_road_km,396.6944975751145
05119,area_km2,2091.2556238469033
05119,road_density_km_per_km2,0.29653011903572785
05119,total_road_km,620.1202790734575
05121,area_km2,1698.8283189559925
05121,road_density_km_per_km2,0.18353445837047497
05121,total_road_km,311.79353538401256
05123,area_km2,1663.6109992928214
05123,road_density_km_per_km2,0.282032555233105
05123,total_road_km,469.19246104445364
05125,area_km2,1891.9065666730332
05125,road_density_km_per_km2,0.1406681150239667
05125,total_road_km,266.13093053536016
05127,area_km2,2326.8354488366417
05127,road_density_km_per_km2,0.1361131948639258
05127,total_road_km,316.7130068637921
05129,area_km2,1731.7135598733826
05129,road_density_km_per_km2,0.15490665749657404
05129,total_road_km,268.25395930147903
05131,area_km2,1410.4599282528904
05131,road_density_km_per_km2,0.29529779842781123
05131,total_road_km,416.50571158372713
05133,area_km2,1505.2439987221494
05133,road_density_km_per_km2,0.1547950810858353
05133,total_road_km,233.00436683616212
05135,area_km2,1570.7946821299925
05135,road_density_km_per_km2,0.2027433289274039
05135,total_road_km,318.4681429164979
05137,area_km2,1578.9741199855616
05137,road_density_km_per_km2,0.187315442283139
05137,total_road_km,295.7662356387257
05139,area_km2,2734.051278756561
05139,road_density_km_per_km2,0.16274134662163436
05139,total_road_km,444.9431868374441
05141,area_km2,1875.1498184458833
05141,road_density_km_per_km2,0.20195006790791864
05141,total_road_km,378.6866331726674
05143,area_km2,2466.4187465153414
05143,road_density_km_per_km2,0.2325442818536268
05143,total_road_km,573.5515761587325
05145,area_km2,2698.802498820586
05145,road_density_km_per_km2,0.25642624627821625
05145,total_road_km,692.043794218833
05147,area_km2,1538.8391815997686
05147,road_density_km_per_km2,0.22650612361829522
05147,total_road_km,348.55649789611346
05149,area_km2,2456.827410767913
05149,road_density_km_per_km2,0.18402319429197378
05149,total_road_km,452.1132279535905
06001,area_km2,1943.287661577383
06001,road_density_km_per_km2,0.18127818239660573
06001,total_road_km,352.2756551644983
06003,area_km2,1924.4926072871538
06003,road_density_km_per_km2,0.09706446157054402
06003,total_road_km,186.79983872282
06005,area_km2,1569.4911827026192
06005,road_density_km_per_km2,0.18283245555903374
06005,total_road_km,286.95392691177193
06007,area_km2,4343.769655611359
06007,road_density_km_per_km2,0.078428638849068
06007,total_road_km,340.6759415634838
06009,area_km2,2685.688429374194
06009,road_density_km_per_km2,0.11226286401235372
06009,total_road_km,301.503074926387
06011,area_km2,2995.1774085827847
06011,road_density_km_per_km2,0.08632128243374511
06011,total_road_km,258.5475550254473
06013,area_km2,1969.240078082728
06013,road_density_km_per_km2,0.10418628580386154
06013,total_road_km,205.1678095915457
06015,area_km2,2629.279263516526
06015,road_density_km_per_km2,0.07073235182165961
06015,total_road_km,185.975105904445
06017,area_km2,4626.72300299718
06017,road_density_km_per_km2,0.07595735437702165
06017,total_road_km,351.4336387429746
06019,area_km2,15569.325207357055
06019,road_density_km_per_km2,0.06066929901155938
06019,total_road_km,944.5800464133539
06021,area_km2,3434.420184262372
06021,road_density_km_per_km2,0.09348535155535703
06021,total_road_km,321.0679783145819
06023,area_km2,9351.932615675925
06023,road_density_km_per_km2,0.05794200775402327
06023,total_road_km,541.8697521325976
06025,area_km2,11606.334630132626
06025,road_density_km_per_km2,0.06615611835505637
06025,total_road_km,767.8300474594433
06027,area_km2,26491.00489056332
06027,road_density_km_per_km2,0.037234749510317085
06027,total_road_km,986.38593137671
06029,area_km2,21146.931901237604
06029,road_density_km_per_km2,0.07191713530535265
06029,total_road_km,1520.826762834383
06031,area_km2,3605.2862035941075
06031,road_density_km_per_km2,0.09293121403821955
06031,total_road_km,335.043623855244
06033,area_km2,3439.577361940067
06033,road_density_km_per_km2,0.07444733368192195
06033,total_road_km,256.067363589137
06035,area_km2,12226.631862585022
06035,road_density_km_per_km2,0.04886200363638153
06035,total_road_km,597.4177305303276
06037,area_km2,10598.772334358348
06037,road_density_km_per_km2,0.14760224812643122
06037,total_road_km,1564.4026239315156
06039,area_km2,5574.984109852651
06039,road_density_km_per_km2,0.04349161269285084
06039,total_road_km,242.4650496745093
06041,area_km2,1406.6437535178973
06041,road_density_km_per_km2,0.09653144743311744
06041,total_road_km,135.7853575498359
06043,area_km2,3789.118467158491
06043,road_density_km_per_km2,0.11606425021893935
06043,total_road_km,439.781193881487
06045,area_km2,9102.473916366765
06045,road_density_km_per_km2,0.07599317638466531
06045,total_road_km,691.7259058632749
06047,area_km2,5125.096183940284
06047,road_density_km_per_km2,0.0898779903558852
06047,total_road_km,460.6333453931689
06049,area_km2,10886.057212827982
06049,road_density_km_per_km2,0.034952497830890814
06049,total_road_km,380.4948911183233
06051,area_km2,8109.8425335732545
06051,road_density_km_per_km2,0.0942698599442819
06051,total_road_km,764.513719810131
06053,area_km2,8580.806144784838
06053,road_density_km_per_km2,0.05393333914612821
06053,total_road_km,462.7915279538616
06055,area_km2,2051.883768973573
06055,road_density_km_per_km2,0.11433374309328898
06055,total_road_km,234.599551699114
06057,area_km2,2521.691848053873
06057,road_density_km_per_km2,0.11019092968449326
06057,total_road_km,277.8675691148642
06059,area_km2,2067.6435311373857
06059,road_density_km_per_km2,0.2284940132243719
06059,total_road_km,472.44416834699285
06061,area_km2,3890.4707152751216
06061,road_density_km_per_km2,0.08253620893503598
06061,total_road_km,321.1047038115863
06063,area_km2,6768.498080145861
06063,road_density_km_per_km2,0.04553455073381601
06063,total_road_km,308.200519222138
06065,area_km2,18915.293121799063
06065,road_density_km_per_km2,0.07241947387986265
06065,total_road_km,1369.8355761640728
06067,area_km2,2575.378674527995
06067,road_density_km_per_km2,0.14192493292670819
06067,total_road_km,365.5104456432603
06069,area_km2,3601.2806725548153
06069,road_density_km_per_km2,0.061559746871152454
06069,total_road_km,221.6939266144481
06071,area_km2,52073.47371274503
06071,road_density_km_per_km2,0.04262135381768208
06071,total_road_km,2219.441947626673
06073,area_km2,11026.947907694012
06073,road_density_km_per_km2,0.09668801338066085
06073,total_road_km,1066.1736868469688
06075,area_km2,122.44869463142803
06075,road_density_km_per_km2,0.4852613639175303
06075,total_road_km,59.41962056676793
06077,area_km2,3694.679730857723
06077,road_density_km_per_km2,0.12274508900494403
06077,total_road_km,453.50379240889384
06079,area_km2,8605.06678087447
06079,road_density_km_per_km2,0.07285886894773778
06079,total_road_km,626.9554328742648
06081,area_km2,1185.482681897512
06081,road_density_km_per_km2,0.28031588960482723
06081,total_road_km,332.3096325872175
06083,area_km2,7121.479226223524
06083,road_density_km_per_km2,0.07165659899158919
06083,total_road_km,510.30098114043193
06085,area_km2,3367.7629666284256
06085,road_density_km_per_km2,0.1278336014031426
06085,total_road_km,430.5132686962432
06087,area_km2,1156.6616286172075
06087,road_density_km_per_km2,0.1797561138095671
06087,total_road_km,207.916999352874
06089,area_km2,9964.968353490096
06089,road_density_km_per_km2,0.05615480063485554
06089,total_road_km,559.580811222881
06091,area_km2,2491.716912316002
06091,road_density_km_per_km2,0.07590162608681204
06091,total_road_km,189.125365392795
06093,area_km2,16441.224904101622
06093,road_density_km_per_km2,0.04058372390875248
06093,total_road_km,667.2461322297656
06095,area_km2,2305.1450055704304
06095,road_density_km_per_km2,0.11937306152924916
06095,total_road_km,275.1722165838004
06097,area_km2,4114.7433303421685
06097,road_density_km_per_km2,0.10294794969570673
06097,total_road_km,423.6043893828103
06099,area_km2,3921.227241517824
06099,road_density_km_per_km2,0.08284723532812846
06099,total_road_km,324.8628360530952
06101,area_km2,1575.8645122379507
06101,road_density_km_per_km2,0.08974854620974375
06101,total_road_km,141.431548996883
06103,area_km2,7674.768083144823
06103,road_density_km_per_km2,0.045915460106610066
06103,total_road_km,352.39050774912033
06105,area_km2,8307.480438912426
06105,road_density_km_per_km2,0.047461068455424665
06105,total_road_km,394.281897803324
06107,area_km2,12531.905070043882
06107,road_density_km_per_km2,0.05333983438611089
06107,total_road_km,668.449740978604
06109,area_km2,5890.771398798886
06109,road_density_km_per_km2,0.06197015282743543
06109,total_road_km,365.0520038550526
06111,area_km2,4806.596555572983
06111,road_density_km_per_km2,0.09304290340847748
06111,total_road_km,447.2196990436976
06113,area_km2,2645.994894263206
06113,road_density_km_per_km2,0.1576560173085351
06113,total_road_km,417.15701684825547
06115,area_km2,1667.944203092195
06115,road_density_km_per_km2,0.07272561351450259
06115,total_road_km,121.30226547783799
08001,area_km2,3065.729818951691
08001,road_density_km_per_km2,0.13183729528970403
08001,total_road_km,404.177527419585
08003,area_km2,1872.8654732572793
08003,road_density_km_per_km2,0.09503043814635098
08003,total_road_km,177.97922651281223
08005,area_km2,2086.2267305435157
08005,road_density_km_per_km2,0.13452670127955255
08005,total_road_km,280.6532001812451
08007,area_km2,3509.1349009079254
08007,road_density_km_per_km2,0.055953625011956165
08007,total_road_km,196.34881836177001
08009,area_km2,6624.202345649465
08009,road_density_km_per_km2,0.05136488979504011
08009,total_road_km,340.25142346433097
08011,area_km2,3991.9987802144947
